IP,target
106.54.44.202,1
106.54.57.203,1
106.54.65.139,1
106.54.65.144,1
106.54.67.25,1
106.54.68.233,1
106.54.7.118,1
106.54.73.26,1
106.54.74.173,1
106.54.74.83,1
106.54.79.45,1
106.54.83.207,1
106.54.83.233,1
106.54.84.127,1
106.54.84.17,1
106.54.86.111,1
106.54.86.61,1
106.54.89.231,1
106.54.90.19,1
106.54.90.60,1
106.54.92.214,1
106.54.92.36,1
106.54.98.14,1
106.54.98.194,1
106.54.98.89,1
106.55.13.222,1
106.55.142.101,1
106.55.145.106,1
106.55.146.113,1
106.55.146.46,1
106.55.146.67,1
106.55.148.138,1
106.55.149.162,1
106.55.150.68,1
106.55.150.75,1
106.55.151.103,1
106.55.161.191,1
106.55.162.110,1
106.55.165.4,1
106.55.168.133,1
106.55.168.173,1
106.55.170.47,1
106.55.236.107,1
106.55.240.179,1
106.55.240.205,1
106.55.242.220,1
106.55.243.175,1
106.55.244.161,1
106.55.248.208,1
106.55.25.102,1
106.55.253.135,1
106.55.31.181,1
106.55.32.253,1
106.55.34.241,1
106.55.36.125,1
106.55.37.132,1
106.55.37.174,1
106.55.38.161,1
106.55.41.76,1
106.55.44.136,1
106.55.45.162,1
106.55.49.141,1
106.55.55.176,1
106.55.58.118,1
106.55.59.64,1
106.55.9.52,1
106.55.92.108,1
106.55.93.246,1
106.55.94.189,1
106.56.102.177,1
106.56.102.216,1
106.56.102.222,1
106.56.102.238,1
106.56.102.29,1
106.57.229.104,1
106.58.169.162,1
106.58.175.97,1
106.58.178.14,1
106.58.209.157,1
106.58.215.201,1
106.67.82.153,1
106.75.10.157,1
106.75.10.4,1
106.75.100.75,1
106.75.101.149,1
106.75.105.86,1
106.75.11.201,1
106.75.110.204,1
106.75.110.207,1
106.75.119.13,1
106.75.119.202,1
106.75.122.38,1
106.75.128.231,1
106.75.13.35,1
106.75.133.250,1
106.75.137.132,1
106.75.141.160,1
106.75.142.30,1
106.75.146.217,1
106.75.148.228,1
106.75.15.17,1
106.75.153.166,1
106.75.156.124,1
106.75.157.9,1
106.75.162.164,1
106.75.165.114,1
106.75.165.225,1
106.75.169.106,1
106.75.172.136,1
106.75.174.6,1
106.75.174.87,1
106.75.188.21,1
106.75.19.234,1
106.75.210.197,1
106.75.211.130,1
106.75.211.48,1
106.75.214.177,1
106.75.214.198,1
106.75.218.181,1
106.75.218.71,1
106.75.218.72,1
106.75.22.18,1
106.75.224.132,1
106.75.225.15,1
106.75.230.182,1
106.75.230.208,1
106.75.230.241,1
106.75.230.60,1
106.75.230.69,1
106.75.232.123,1
106.75.233.199,1
106.75.24.157,1
106.75.240.86,1
106.75.246.129,1
106.75.246.203,1
106.75.247.8,1
106.75.249.21,1
106.75.249.39,1
106.75.250.175,1
106.75.250.31,1
106.75.251.140,1
106.75.251.188,1
106.75.252.9,1
106.75.253.112,1
106.75.253.248,1
106.75.254.114,1
106.75.254.173,1
106.75.26.38,1
106.75.29.239,1
106.75.33.46,1
106.75.34.226,1
106.75.45.180,1
106.75.48.55,1
106.75.50.173,1
106.75.55.46,1
106.75.57.20,1
106.75.6.234,1
106.75.61.147,1
106.75.66.70,1
106.75.67.196,1
106.75.67.242,1
106.75.72.203,1
106.75.79.66,1
106.75.84.194,1
106.75.87.17,1
106.75.9.141,1
106.75.96.235,1
106.77.157.211,1
106.77.29.94,1
106.8.164.8,1
106.85.44.172,1
106.92.63.72,1
107.0.200.227,1
107.12.156.163,1
107.12.82.124,1
107.131.14.238,1
107.140.18.240,1
107.150.108.219,1
107.150.11.40,1
107.150.6.89,1
107.150.63.172,1
107.152.98.1,1
107.155.45.190,1
107.161.182.82,1
107.167.8.10,1
107.170.102.171,1
107.170.104.125,1
107.170.113.190,1
107.170.131.23,1
107.170.134.125,1
107.170.135.29,1
107.170.20.247,1
107.170.218.87,1
107.170.249.6,1
107.170.250.177,1
107.170.37.74,1
107.170.57.221,1
107.170.76.103,1
107.170.76.170,1
107.170.99.119,1
107.171.251.16,1
107.172.137.150,1
107.172.248.168,1
107.172.27.201,1
107.172.82.134,1
107.172.83.127,1
107.173.147.59,1
107.173.149.104,1
107.173.155.96,1
107.173.167.149,1
107.173.209.238,1
107.174.240.246,1
107.175.150.83,1
107.180.105.195,1
107.180.106.60,1
107.180.111.58,1
107.180.120.55,1
107.180.120.56,1
107.180.120.58,1
107.180.120.62,1
107.180.236.234,1
107.180.72.193,1
107.181.168.150,1
107.182.191.188,1
107.182.22.118,1
107.182.22.80,1
107.185.151.147,1
107.185.225.178,1
107.189.10.237,1
107.189.11.153,1
107.189.5.176,1
108.162.148.115,1
108.163.132.249,1
108.170.26.130,1
108.174.196.143,1
108.184.185.39,1
108.190.212.41,1
108.192.144.51,1
108.254.161.64,1
108.58.123.210,1
108.58.167.30,1
109.104.151.109,1
109.104.151.112,1
109.104.198.213,1
109.11.193.220,1
109.111.229.165,1
109.115.187.42,1
109.116.136.119,1
109.116.208.25,1
109.116.41.238,1
109.116.7.240,1
109.12.95.91,1
109.122.220.189,1
109.128.235.65,1
109.134.162.71,1
109.175.105.37,1
109.192.114.188,1
109.193.241.53,1
109.194.118.83,1
109.198.1.197,1
109.201.19.203,1
109.207.55.89,1
109.210.118.213,1
109.227.63.3,1
109.237.81.58,1
109.24.144.155,1
109.247.173.53,1
109.248.237.41,1
109.252.51.16,1
109.26.152.162,1
109.40.240.39,1
109.40.242.100,1
109.40.242.29,1
109.40.243.70,1
109.40.64.247,1
109.40.64.56,1
109.40.65.78,1
109.41.131.121,1
109.72.9.26,1
109.75.45.34,1
109.97.63.210,1
110.11.234.191,1
110.133.215.90,1
110.136.217.103,1
110.136.219.96,1
110.137.194.90,1
110.137.72.171,1
110.138.201.86,1
110.138.87.106,1
110.141.170.250,1
110.141.212.12,1
110.152.99.224,1
110.168.38.69,1
110.169.68.81,1
110.170.245.50,1
110.171.103.240,1
110.172.104.118,1
110.172.174.249,1
110.174.167.78,1
110.175.128.62,1
110.18.155.13,1
110.183.36.122,1
110.185.106.91,1
110.185.160.13,1
110.185.174.154,1
110.187.198.37,1
110.187.248.242,1
110.188.23.57,1
110.191.204.144,1
110.191.237.202,1
110.225.117.211,1
110.230.156.251,1
110.232.80.205,1
110.232.87.18,1
110.238.82.73,1
110.240.238.186,1
110.247.11.140,1
110.247.139.114,1
110.247.220.91,1
110.247.62.224,1
110.36.200.165,1
110.36.202.39,1
110.36.224.30,1
110.36.227.194,1
110.36.237.250,1
110.37.207.49,1
110.38.2.174,1
110.38.214.18,1
110.39.188.50,1
110.39.190.2,1
110.39.198.138,1
110.4.45.49,1
110.43.241.63,1
110.43.49.112,1
110.43.52.211,1
110.44.101.174,1
110.44.120.209,1
110.44.126.149,1
110.45.155.101,1
110.74.196.99,1
110.77.142.114,1
110.77.236.5,1
110.78.146.28,1
110.78.174.6,1
110.78.208.28,1
110.80.17.26,1
110.85.180.203,1
110.85.180.63,1
110.86.174.14,1
110.86.176.62,1
110.88.160.179,1
110.88.160.233,1
110.88.96.17,1
110.93.236.169,1
111.119.187.18,1
111.119.255.25,1
111.120.16.2,1
111.125.70.22,1
111.13.102.171,1
111.132.5.132,1
111.132.7.174,1
111.161.41.156,1
111.161.72.99,1
111.161.74.100,1
111.161.74.105,1
111.161.74.106,1
111.161.74.112,1
111.161.74.113,1
111.161.74.117,1
111.161.74.118,1
111.161.74.125,1
111.17.201.197,1
111.175.186.150,1
111.185.5.20,1
111.19.157.70,1
111.19.199.39,1
111.198.29.247,1
111.198.33.54,1
111.198.48.204,1
111.200.216.72,1
111.200.54.67,1
111.204.176.209,1
111.204.204.72,1
111.204.244.192,1
111.21.255.3,1
111.21.99.227,1
111.22.108.103,1
111.221.46.55,1
111.221.46.56,1
111.222.9.62,1
111.222.96.89,1
111.224.120.127,1
111.224.200.72,1
111.229.1.180,1
111.229.109.26,1
111.229.109.33,1
111.229.113.64,1
111.229.116.91,1
111.229.123.124,1
111.229.126.195,1
111.229.128.169,1
111.229.135.8,1
111.229.156.53,1
111.229.157.126,1
111.229.159.137,1
111.229.161.199,1
111.229.176.234,1
111.229.179.63,1
111.229.187.216,1
111.229.188.112,1
111.229.191.150,1
111.229.191.196,1
111.229.194.156,1
111.229.196.252,1
111.229.209.34,1
111.229.213.189,1
111.229.215.184,1
111.229.219.39,1
111.229.219.57,1
111.229.220.112,1
111.229.234.57,1
111.229.235.119,1
111.229.243.152,1
111.229.253.130,1
111.229.26.25,1
111.229.4.247,1
111.229.4.66,1
111.229.44.68,1
111.229.48.141,1
111.229.50.25,1
111.229.78.120,1
111.229.79.118,1
111.229.85.157,1
111.229.89.117,1
111.23.117.117,1
111.230.136.231,1
111.230.151.202,1
111.230.175.183,1
111.230.181.82,1
111.230.194.159,1
111.230.200.128,1
111.230.201.59,1
111.230.211.183,1
111.230.221.203,1
111.230.231.196,1
111.230.56.118,1
111.231.103.64,1
111.231.110.149,1
111.231.116.149,1
111.231.164.168,1
111.231.18.208,1
111.231.190.106,1
111.231.192.209,1
111.231.195.159,1
111.231.201.210,1
111.231.206.166,1
111.231.215.235,1
111.231.215.244,1
111.231.223.88,1
111.231.249.126,1
111.231.3.24,1
111.231.33.135,1
111.231.44.160,1
111.231.54.212,1
111.231.71.53,1
111.231.75.83,1
111.231.79.227,1
111.231.87.152,1
111.231.87.204,1
111.231.93.35,1
111.240.90.181,1
111.242.6.97,1
111.248.12.50,1
111.250.52.157,1
111.26.209.234,1
111.30.114.22,1
111.39.46.47,1
111.40.161.179,1
111.40.200.35,1
111.40.217.92,1
111.50.30.110,1
111.59.187.81,1
111.61.100.89,1
111.61.115.18,1
111.62.116.126,1
111.62.116.179,1
111.62.116.196,1
111.67.192.159,1
111.67.194.94,1
111.67.195.77,1
111.67.197.129,1
111.67.198.190,1
111.67.198.221,1
111.67.199.130,1
111.67.199.142,1
111.67.201.13,1
111.67.202.234,1
111.67.204.137,1
111.67.204.202,1
111.67.204.220,1
111.67.205.162,1
111.67.207.218,1
111.68.118.227,1
111.68.46.68,1
111.68.98.152,1
111.68.99.216,1
111.74.11.82,1
111.8.57.61,1
111.88.162.228,1
111.88.203.225,1
111.88.208.213,1
111.88.209.204,1
111.88.97.110,1
111.88.98.169,1
111.90.190.52,1
111.93.145.146,1
111.93.200.50,1
111.93.205.186,1
111.93.214.67,1
111.93.232.114,1
111.93.235.74,1
111.93.24.98,1
111.93.4.46,1
111.93.71.219,1
111.93.88.38,1
111.95.141.34,1
111.95.19.81,1
112.102.214.194,1
112.102.77.234,1
112.109.92.147,1
112.111.0.245,1
112.112.7.202,1
112.116.122.101,1
112.116.155.205,1
112.120.144.3,1
112.122.54.162,1
112.13.200.227,1
112.132.0.4,1
112.133.230.89,1
112.134.140.103,1
112.134.178.196,1
112.134.186.194,1
112.134.221.246,1
112.134.230.252,1
112.137.132.89,1
112.156.88.246,1
112.16.211.200,1
112.165.89.170,1
112.166.133.216,1
112.169.112.242,1
112.17.13.8,1
112.172.214.132,1
112.18.69.127,1
112.184.70.135,1
112.186.178.119,1
112.19.174.226,1
112.19.94.19,1
112.196.117.137,1
112.196.38.164,1
112.196.43.202,1
112.196.72.188,1
112.196.74.82,1
112.196.76.140,1
112.196.9.83,1
112.196.9.88,1
112.197.176.85,1
112.197.223.156,1
112.198.15.5,1
112.198.27.40,1
112.199.112.42,1
112.199.69.60,1
112.199.79.130,1
112.201.10.160,1
112.204.71.175,1
112.205.217.78,1
112.205.8.110,1
112.21.188.235,1
112.21.191.10,1
112.21.191.244,1
112.216.226.146,1
112.216.3.211,1
112.217.101.43,1
112.217.11.203,1
112.217.169.138,1
112.217.170.58,1
112.217.207.130,1
112.218.121.117,1
112.218.155.92,1
112.220.238.3,1
112.220.27.58,1
112.220.68.122,1
112.224.152.173,1
112.229.231.244,1
112.235.27.216,1
112.245.59.63,1
112.26.44.112,1
112.27.124.202,1
112.27.141.90,1
112.31.56.247,1
112.33.16.34,1
112.33.47.208,1
112.33.50.31,1
112.44.95.132,1
112.46.69.218,1
112.48.71.191,1
112.5.14.48,1
112.51.249.235,1
112.53.203.29,1
112.53.204.175,1
112.54.37.117,1
112.60.40.93,1
112.64.32.118,1
112.64.33.38,1
112.64.67.36,1
112.64.67.37,1
112.66.89.182,1
112.74.30.95,1
112.78.1.240,1
112.78.143.26,1
112.78.15.3,1
112.78.188.194,1
112.78.39.107,1
112.78.4.29,1
112.81.80.198,1
112.85.42.17,1
112.85.42.72,1
112.86.14.168,1
112.86.254.141,1
112.87.252.144,1
112.91.137.177,1
112.91.137.86,1
112.91.81.99,1
112.94.189.210,1
112.94.190.122,1
112.94.190.36,1
112.94.9.81,1
112.94.96.155,1
112.95.225.158,1
113.100.14.6,1
113.103.9.244,1
113.104.215.110,1
113.104.227.10,1
113.104.249.11,1
113.108.163.210,1
113.108.88.78,1
113.11.251.105,1
113.111.200.223,1
113.113.81.174,1
113.116.49.129,1
113.116.49.7,1
113.116.5.158,1
113.116.5.39,1
113.118.132.251,1
113.118.193.11,1
113.118.45.135,1
113.118.46.5,1
113.118.5.219,1
113.119.167.251,1
113.119.196.30,1
113.12.64.58,1
113.120.150.8,1
113.120.24.171,1
113.120.24.219,1
113.120.26.204,1
113.120.26.90,1
113.120.26.96,1
113.120.27.72,1
113.120.28.66,1
113.120.29.176,1
113.120.30.127,1
113.120.30.156,1
113.120.30.186,1
113.120.30.91,1
113.120.31.242,1
113.120.31.247,1
113.120.32.129,1
113.120.32.156,1
113.120.32.162,1
113.120.32.241,1
113.120.32.30,1
113.120.32.74,1
113.120.33.13,1
113.120.33.35,1
113.120.34.59,1
113.120.35.118,1
113.120.36.70,1
113.120.37.21,1
113.120.37.239,1
113.120.37.68,1
113.120.37.91,1
113.120.38.233,1
113.120.38.38,1
113.120.38.41,1
113.120.60.19,1
113.120.60.197,1
113.120.60.201,1
113.120.61.101,1
113.120.61.134,1
113.120.61.228,1
113.120.62.19,1
113.120.62.89,1
113.120.63.156,1
113.120.63.73,1
113.122.239.190,1
113.128.10.157,1
113.128.10.174,1
113.128.11.14,1
113.128.11.39,1
113.128.11.74,1
113.128.120.139,1
113.128.120.68,1
113.128.121.192,1
113.128.121.90,1
113.128.122.114,1
113.128.122.4,1
113.128.123.133,1
113.128.24.113,1
113.128.24.13,1
113.128.24.150,1
113.128.24.16,1
113.128.24.44,1
113.128.246.50,1
113.128.25.114,1
113.128.25.198,1
113.128.25.250,1
113.128.27.109,1
113.128.27.152,1
113.128.27.234,1
113.128.28.54,1
113.128.28.85,1
113.128.29.147,1
113.128.29.18,1
113.128.29.74,1
113.128.30.102,1
113.128.30.190,1
113.128.31.91,1
113.128.32.166,1
113.128.32.238,1
113.128.33.117,1
113.128.33.158,1
113.128.33.178,1
113.128.33.18,1
113.128.33.251,1
113.128.33.26,1
113.128.34.119,1
113.128.34.73,1
113.128.34.91,1
113.128.35.148,1
113.128.35.81,1
113.128.36.131,1
113.128.36.36,1
113.128.37.222,1
113.128.38.8,1
113.128.39.159,1
113.128.9.241,1
113.133.176.204,1
113.134.211.28,1
113.134.211.42,1
113.140.95.250,1
113.141.165.235,1
113.141.166.197,1
113.142.30.225,1
113.160.147.121,1
113.160.150.53,1
113.160.172.123,1
113.160.172.192,1
113.160.173.164,1
113.160.184.143,1
113.160.187.194,1
113.160.211.19,1
113.160.226.210,1
113.160.229.55,1
113.160.249.131,1
113.160.54.66,1
113.161.1.2,1
113.161.114.2,1
113.161.148.54,1
113.161.208.51,1
113.161.224.111,1
113.161.37.216,1
113.161.38.219,1
113.161.43.81,1
113.161.57.66,1
113.161.59.241,1
113.161.62.81,1
113.162.107.160,1
113.162.149.117,1
113.162.157.80,1
113.162.167.76,1
113.162.247.22,1
113.165.166.44,1
113.165.167.108,1
113.166.109.234,1
113.166.163.192,1
113.166.180.143,1
113.167.101.105,1
113.167.166.131,1
113.167.42.219,1
113.168.159.48,1
113.168.203.54,1
113.168.248.145,1
113.169.10.164,1
113.17.169.97,1
113.172.105.177,1
113.172.106.63,1
113.172.111.110,1
113.172.113.219,1
113.172.123.192,1
113.172.13.211,1
113.172.130.216,1
113.172.142.182,1
113.172.142.207,1
113.172.150.132,1
113.172.153.163,1
113.172.188.102,1
113.172.19.3,1
113.172.201.32,1
113.172.207.25,1
113.172.228.227,1
113.172.243.20,1
113.172.42.244,1
113.173.109.12,1
113.173.111.197,1
113.173.116.246,1
113.173.137.82,1
113.173.155.188,1
113.173.164.39,1
113.173.194.221,1
113.173.213.53,1
113.173.218.20,1
113.173.247.98,1
113.173.46.118,1
113.173.49.33,1
113.173.50.81,1
113.173.65.53,1
113.174.115.96,1
113.174.187.9,1
113.175.221.176,1
113.175.236.209,1
113.176.231.136,1
113.176.81.139,1
113.177.120.192,1
113.178.19.1,1
113.178.39.61,1
113.178.49.62,1
113.178.50.72,1
113.178.55.228,1
113.178.6.217,1
113.179.151.182,1
113.179.167.149,1
113.179.192.136,1
113.179.244.81,1
113.179.61.239,1
113.182.109.240,1
113.182.176.153,1
113.182.182.252,1
113.183.121.1,1
113.183.210.28,1
113.183.47.157,1
113.185.40.16,1
113.185.42.189,1
113.185.42.251,1
113.186.20.95,1
113.186.23.237,1
113.187.103.193,1
113.187.35.19,1
113.188.162.97,1
113.189.130.18,1
113.190.112.17,1
113.190.120.221,1
113.190.134.125,1
113.190.159.223,1
113.190.169.241,1
113.190.197.132,1
113.190.21.236,1
113.190.219.6,1
113.190.222.172,1
113.190.242.127,1
113.190.248.130,1
113.190.255.170,1
113.190.26.132,1
113.190.36.2,1
113.190.37.170,1
113.190.45.234,1
113.190.55.198,1
113.190.71.251,1
113.190.90.79,1
113.194.130.118,1
113.194.142.17,1
113.195.166.75,1
113.195.167.121,1
113.200.105.23,1
113.200.212.170,1
113.200.58.178,1
113.200.60.74,1
113.203.216.250,1
113.204.147.26,1
113.205.11.236,1
113.207.1.2,1
113.215.181.54,1
113.215.181.81,1
113.22.4.10,1
113.225.28.169,1
113.23.25.66,1
113.23.30.213,1
113.232.60.11,1
113.247.250.238,1
113.248.149.176,1
113.249.197.80,1
113.254.68.155,1
113.28.243.105,1
113.31.102.8,1
113.31.104.160,1
113.31.104.89,1
113.31.106.125,1
113.31.106.189,1
113.31.107.34,1
113.31.107.41,1
113.31.108.213,1
113.31.111.225,1
113.31.112.237,1
113.31.113.5,1
113.31.114.128,1
113.31.117.196,1
113.31.117.79,1
113.31.118.242,1
113.31.119.122,1
113.31.119.165,1
113.31.125.11,1
113.31.144.153,1
113.31.146.115,1
113.31.147.185,1
113.31.148.18,1
113.31.152.244,1
113.31.152.31,1
113.53.16.78,1
113.53.172.82,1
113.54.157.115,1
113.57.109.73,1
113.57.170.50,1
113.57.179.2,1
113.59.224.170,1
113.60.202.175,1
113.60.202.177,1
113.65.54.190,1
113.69.131.6,1
113.70.241.22,1
113.72.123.81,1
113.76.148.216,1
113.76.151.223,1
113.82.240.82,1
113.87.42.230,1
113.88.133.16,1
113.89.244.98,1
113.89.86.113,1
113.90.211.217,1
113.90.238.187,1
113.90.239.161,1
113.92.33.245,1
113.93.225.156,1
113.94.62.246,1
113.98.193.58,1
114.101.180.34,1
114.101.182.5,1
114.101.251.15,1
114.101.252.164,1
114.101.252.90,1
114.103.168.241,1
114.103.177.61,1
114.103.20.171,1
114.103.20.180,1
114.103.20.207,1
114.104.18.17,1
114.104.18.197,1
114.104.19.171,1
114.104.19.38,1
114.106.130.127,1
114.108.150.156,1
114.111.52.4,1
114.111.53.196,1
114.112.69.102,1
114.113.225.111,1
114.113.237.67,1
114.113.238.195,1
114.117.1.127,1
114.117.161.8,1
114.117.162.183,1
114.117.192.161,1
114.117.193.145,1
114.117.194.163,1
114.117.199.115,1
114.117.208.189,1
114.117.214.187,1
114.118.10.141,1
114.118.16.78,1
114.141.132.88,1
114.141.167.190,1
114.143.141.98,1
114.199.123.211,1
114.204.218.134,1
114.204.218.154,1
114.204.54.161,1
114.207.139.203,1
114.207.22.120,1
114.215.182.131,1
114.217.160.127,1
114.217.30.159,1
114.218.166.247,1
114.218.88.174,1
114.219.135.170,1
114.220.152.173,1
114.220.175.174,1
114.220.37.27,1
114.237.154.228,1
114.237.154.90,1
114.242.184.198,1
114.242.245.29,1
114.242.9.53,1
114.244.36.130,1
114.245.206.17,1
114.247.79.179,1
114.251.154.90,1
114.251.211.97,1
114.253.57.137,1
114.255.80.138,1
114.26.59.194,1
114.29.236.216,1
114.29.238.25,1
114.35.182.104,1
114.38.209.82,1
114.42.0.173,1
114.43.104.250,1
114.47.160.13,1
114.47.230.28,1
114.5.209.210,1
114.5.215.197,1
114.5.217.187,1
114.5.248.167,1
114.5.97.186,1
114.55.37.203,1
114.6.30.210,1
114.67.104.59,1
114.67.105.113,1
114.67.105.220,1
114.67.110.126,1
114.67.110.206,1
114.67.110.227,1
114.67.116.17,1
114.67.122.61,1
114.67.127.240,1
114.67.169.63,1
114.67.174.1,1
114.67.179.254,1
114.67.234.182,1
114.67.249.5,1
114.67.250.30,1
114.67.68.191,1
114.67.68.255,1
114.67.69.0,1
114.67.85.74,1
114.67.87.255,1
114.67.95.121,1
114.67.95.61,1
114.69.238.168,1
114.69.240.34,1
114.69.244.122,1
114.69.244.238,1
114.69.249.194,1
114.7.162.198,1
114.7.162.98,1
114.7.165.150,1
114.7.202.170,1
114.7.202.173,1
114.79.169.87,1
114.80.154.77,1
114.84.211.191,1
114.84.63.17,1
114.86.148.152,1
114.86.220.169,1
114.93.206.182,1
114.96.100.167,1
114.96.103.140,1
114.96.103.88,1
114.96.104.36,1
114.96.105.46,1
114.96.168.158,1
114.96.168.81,1
114.96.169.53,1
114.96.65.164,1
114.96.73.196,1
114.96.74.110,1
114.96.78.246,1
114.96.79.126,1
114.96.97.254,1
114.96.98.134,1
114.96.98.191,1
114.96.99.17,1
114.98.236.124,1
114.98.8.69,1
114.99.226.126,1
114.99.24.89,1
114.99.4.6,1
114.99.63.221,1
115.112.161.170,1
115.113.156.66,1
115.124.68.34,1
115.124.78.242,1
115.127.65.19,1
115.127.67.242,1
115.133.80.7,1
115.134.128.90,1
115.134.130.53,1
115.137.112.89,1
115.138.224.8,1
115.146.169.226,1
115.150.22.165,1
115.150.23.249,1
115.159.0.160,1
115.159.102.123,1
115.159.105.200,1
115.159.106.132,1
115.159.112.66,1
115.159.113.142,1
115.159.114.146,1
115.159.114.30,1
115.159.118.95,1
115.159.142.219,1
115.159.147.151,1
115.159.149.124,1
115.159.149.149,1
115.159.149.170,1
115.159.150.172,1
115.159.151.171,1
115.159.151.24,1
115.159.154.54,1
115.159.156.222,1
115.159.157.126,1
115.159.157.154,1
115.159.158.234,1
115.159.161.81,1
115.159.191.199,1
115.159.195.53,1
115.159.199.209,1
115.159.2.26,1
115.159.201.81,1
115.159.202.112,1
115.159.208.207,1
115.159.209.172,1
115.159.212.230,1
115.159.212.30,1
115.159.213.195,1
115.159.214.208,1
115.159.216.236,1
115.159.24.186,1
115.159.25.136,1
115.159.25.60,1
115.159.33.157,1
115.159.34.108,1
115.159.39.248,1
115.159.40.69,1
115.159.45.239,1
115.159.48.34,1
115.159.5.58,1
115.159.53.244,1
115.159.58.171,1
115.159.58.193,1
115.159.59.196,1
115.159.62.36,1
115.159.63.123,1
115.159.65.146,1
115.159.66.188,1
115.159.67.200,1
115.159.71.95,1
115.159.76.52,1
115.159.78.171,1
115.159.84.178,1
115.159.88.167,1
115.159.90.137,1
115.159.90.184,1
115.159.93.156,1
115.159.99.90,1
115.160.131.70,1
115.182.105.68,1
115.186.108.181,1
115.186.109.85,1
115.186.111.21,1
115.186.131.66,1
115.186.137.191,1
115.186.153.33,1
115.186.190.21,1
115.186.23.121,1
115.186.58.49,1
115.187.39.148,1
115.192.207.36,1
115.198.38.145,1
115.204.70.242,1
115.207.41.125,1
115.210.167.68,1
115.220.4.84,1
115.224.135.47,1
115.231.0.56,1
115.231.209.94,1
115.231.231.3,1
115.231.24.187,1
115.231.79.68,1
115.233.227.58,1
115.236.161.14,1
115.236.182.186,1
115.236.52.122,1
115.236.67.42,1
115.237.94.89,1
115.238.132.178,1
115.238.186.107,1
115.238.224.190,1
115.238.62.154,1
115.238.88.130,1
115.238.97.2,1
115.239.166.14,1
115.239.218.149,1
115.239.224.23,1
115.239.225.208,1
115.242.200.246,1
115.242.207.10,1
115.246.109.186,1
115.248.153.89,1
115.248.230.20,1
115.28.211.230,1
115.29.246.243,1
115.42.151.75,1
115.42.44.26,1
115.46.88.68,1
115.49.11.105,1
115.49.14.52,1
115.49.217.241,1
115.51.44.219,1
115.51.57.74,1
115.55.112.123,1
115.55.114.197,1
115.55.115.168,1
115.55.115.233,1
115.55.115.38,1
115.56.115.248,1
115.59.155.140,1
115.61.37.198,1
115.66.234.189,1
115.66.92.129,1
115.68.168.130,1
115.68.231.165,1
115.68.232.221,1
115.70.45.132,1
115.71.236.98,1
115.71.239.208,1
115.71.64.108,1
115.73.12.111,1
115.73.208.200,1
115.73.212.201,1
115.73.214.215,1
115.74.51.154,1
115.74.53.15,1
115.75.34.196,1
115.76.6.98,1
115.77.122.87,1
115.77.188.228,1
115.78.1.222,1
115.78.128.70,1
115.78.14.240,1
115.78.233.183,1
115.78.4.219,1
115.78.96.99,1
115.79.116.209,1
115.79.121.7,1
115.79.203.189,1
115.79.237.115,1
115.79.29.133,1
115.79.4.223,1
115.84.253.162,1
115.84.76.125,1
115.84.91.192,1
115.84.92.239,1
115.84.92.60,1
115.85.53.91,1
115.87.176.79,1
115.87.217.21,1
115.99.14.202,1
116.1.149.196,1
116.1.180.22,1
116.101.106.228,1
116.101.128.118,1
116.101.226.128,1
116.101.26.142,1
116.102.102.38,1
116.102.202.91,1
116.102.73.148,1
116.103.88.215,1
116.104.202.178,1
116.105.210.215,1
116.105.210.60,1
116.105.213.5,1
116.105.214.202,1
116.105.222.0,1
116.106.160.94,1
116.106.17.176,1
116.106.237.254,1
116.108.253.51,1
116.108.71.44,1
116.109.167.215,1
116.11.99.21,1
116.110.103.169,1
116.110.118.201,1
116.110.120.2,1
116.110.197.227,1
116.110.24.59,1
116.110.68.228,1
116.110.95.125,1
116.111.122.118,1
116.111.178.21,1
116.112.207.165,1
116.112.207.169,1
116.112.207.172,1
116.112.90.250,1
116.113.17.210,1
116.118.3.123,1
116.12.50.133,1
116.12.51.206,1
116.12.52.79,1
116.120.80.8,1
116.125.140.83,1
116.132.47.50,1
116.138.69.172,1
116.138.75.121,1
116.179.32.134,1
116.179.32.203,1
116.179.32.210,1
116.179.32.22,1
116.179.32.237,1
116.179.32.50,1
116.179.37.134,1
116.179.37.137,1
116.179.37.15,1
